---------------------------------------
Begin Slurm Prolog: Apr-27-2026 11:34:48
Job ID:    5064230
User ID:   pzolotarev3
Account:   coc
Job name:  nanochat-stage2c
Partition: ice-gpu
QOS:       coc-ice
---------------------------------------
=== Stage 2c: Pretraining (chunk 3 / auto-resume) ===
Base dir: /home/hice1/pzolotarev3/scratch/nanochat
Started: Mon Apr 27 11:34:48 EDT 2026
Resuming from step 4800

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA H100 80GB HBM3 | Peak FLOPS (BF16): 9.89e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 90 (bf16 supported))
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 24,
  "n_head": 12,
  "n_kv_head": 12,
  "n_embd": 1536,
  "window_pattern": "SSSL",
  "use_xsa": false,
  "xsa_alpha": 1.0,
  "xsa_layer_indices": null
}
Resuming optimization from step 4800
Parameter counts:
wte                     : 50,331,648
value_embeds            : 603,979,776
lm_head                 : 50,331,648
transformer_matrices    : 679,478,976
scalars                 : 74
total                   : 1,384,122,122
Estimated FLOPs per token: 4.775225e+09
Auto-computed optimal batch size: 1,048,576 tokens
Scaling LRs by 1.4142 for batch size 1,048,576 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.059738 for depth 24
Scaling the LR for the AdamW parameters ∝1/√(1536/768) = 0.707107
Calculated number of iterations from target data:param ratio: 5,568
Total number of training tokens: 5,838,471,168
Tokens : Scaling params ratio: 8.00
Total training FLOPs estimate: 2.788002e+19
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 65,536
Total batch size 1,048,576 => gradient accumulation steps: 16
step 04800/05568 (86.21%) | loss: 2.389135 | lrm: 0.25 | dt: 101053.03ms | tok/sec: 10,376 | bf16_mfu: 2.51 | epoch: 1 pq: 111 rg: 78 | total time: 413.12m | eta: 66.2m
step 05017/05568 (90.10%) | loss: 2.369248 | lrm: 0.19 | dt: 5066.58ms | tok/sec: 206,959 | bf16_mfu: 49.96 | epoch: 1 pq: 117 rg: 0 | total time: 431.51m | eta: 47.5m
step 05018/05568 (90.12%) | loss: 2.363529 | lrm: 0.19 | dt: 5067.12ms | tok/sec: 206,937 | bf16_mfu: 49.96 | epoch: 1 pq: 117 rg: 2 | total time: 431.60m | eta: 47.4m
step 05019/05568 (90.14%) | loss: 2.364975 | lrm: 0.19 | dt: 5067.01ms | tok/sec: 206,941 | bf16_mfu: 49.96 | epoch: 1 pq: 117 rg: 4 | total time: 431.68m | eta: 47.3m
step 05020/05568 (90.16%) | loss: 2.361875 | lrm: 0.19 | dt: 5067.57ms | tok/sec: 206,918 | bf16_mfu: 49.95 | epoch: 1 pq: 117 rg: 6 | total time: 431.77m | eta: 47.2m
step 05021/05568 (90.18%) | loss: 2.384942 | lrm: 0.19 | dt: 5062.34ms | tok/sec: 207,132 | bf16_mfu: 50.01 | epoch: 1 pq: 117 rg: 8 | total time: 431.85m | eta: 47.1m
step 05022/05568 (90.19%) | loss: 2.396816 | lrm: 0.19 | dt: 5069.09ms | tok/sec: 206,856 | bf16_mfu: 49.94 | epoch: 1 pq: 117 rg: 10 | total time: 431.94m | eta: 47.1m
step 05023/05568 (90.21%) | loss: 2.393338 | lrm: 0.19 | dt: 5055.53ms | tok/sec: 207,411 | bf16_mfu: 50.07 | epoch: 1 pq: 117 rg: 12 | total time: 432.02m | eta: 47.0m
step 05024/05568 (90.23%) | loss: 2.403902 | lrm: 0.19 | dt: 5086.44ms | tok/sec: 206,151 | bf16_mfu: 49.77 | epoch: 1 pq: 117 rg: 14 | total time: 432.10m | eta: 46.9m
step 05025/05568 (90.25%) | loss: 2.392088 | lrm: 0.19 | dt: 5073.40ms | tok/sec: 206,681 | bf16_mfu: 49.90 | epoch: 1 pq: 117 rg: 16 | total time: 432.19m | eta: 46.8m
step 05026/05568 (90.27%) | loss: 2.396325 | lrm: 0.19 | dt: 5066.98ms | tok/sec: 206,943 | bf16_mfu: 49.96 | epoch: 1 pq: 117 rg: 18 | total time: 432.27m | eta: 46.7m
step 05027/05568 (90.28%) | loss: 2.379964 | lrm: 0.19 | dt: 5070.04ms | tok/sec: 206,817 | bf16_mfu: 49.93 | epoch: 1 pq: 117 rg: 20 | total time: 432.36m | eta: 46.6m
step 05028/05568 (90.30%) | loss: 2.400024 | lrm: 0.19 | dt: 5073.47ms | tok/sec: 206,678 | bf16_mfu: 49.90 | epoch: 1 pq: 117 rg: 22 | total time: 432.44m | eta: 46.5m
step 05029/05568 (90.32%) | loss: 2.406072 | lrm: 0.19 | dt: 5068.79ms | tok/sec: 206,869 | bf16_mfu: 49.94 | epoch: 1 pq: 117 rg: 24 | total time: 432.53m | eta: 46.4m
step 05030/05568 (90.34%) | loss: 2.407755 | lrm: 0.19 | dt: 5061.51ms | tok/sec: 207,166 | bf16_mfu: 50.01 | epoch: 1 pq: 117 rg: 26 | total time: 432.61m | eta: 46.4m
step 05031/05568 (90.36%) | loss: 2.413973 | lrm: 0.19 | dt: 5074.02ms | tok/sec: 206,655 | bf16_mfu: 49.89 | epoch: 1 pq: 117 rg: 28 | total time: 432.70m | eta: 46.3m
step 05032/05568 (90.37%) | loss: 2.408006 | lrm: 0.19 | dt: 5082.24ms | tok/sec: 206,321 | bf16_mfu: 49.81 | epoch: 1 pq: 117 rg: 30 | total time: 432.78m | eta: 46.2m
step 05033/05568 (90.39%) | loss: 2.403207 | lrm: 0.19 | dt: 5073.07ms | tok/sec: 206,694 | bf16_mfu: 49.90 | epoch: 1 pq: 117 rg: 32 | total time: 432.87m | eta: 46.1m
step 05034/05568 (90.41%) | loss: 2.409474 | lrm: 0.19 | dt: 5072.04ms | tok/sec: 206,736 | bf16_mfu: 49.91 | epoch: 1 pq: 117 rg: 34 | total time: 432.95m | eta: 46.0m
step 05035/05568 (90.43%) | loss: 2.422389 | lrm: 0.19 | dt: 5060.14ms | tok/sec: 207,222 | bf16_mfu: 50.03 | epoch: 1 pq: 117 rg: 36 | total time: 433.03m | eta: 45.9m
step 05036/05568 (90.45%) | loss: 2.415692 | lrm: 0.19 | dt: 5061.28ms | tok/sec: 207,175 | bf16_mfu: 50.02 | epoch: 1 pq: 117 rg: 38 | total time: 433.12m | eta: 45.8m
step 05037/05568 (90.46%) | loss: 2.400203 | lrm: 0.19 | dt: 5068.58ms | tok/sec: 206,877 | bf16_mfu: 49.94 | epoch: 1 pq: 117 rg: 40 | total time: 433.20m | eta: 45.8m
step 05038/05568 (90.48%) | loss: 2.400081 | lrm: 0.19 | dt: 5075.09ms | tok/sec: 206,612 | bf16_mfu: 49.88 | epoch: 1 pq: 117 rg: 40 | total time: 433.29m | eta: 45.7m
step 05039/05568 (90.50%) | loss: 2.408279 | lrm: 0.19 | dt: 5065.58ms | tok/sec: 207,000 | bf16_mfu: 49.97 | epoch: 1 pq: 117 rg: 42 | total time: 433.37m | eta: 45.6m
step 05040/05568 (90.52%) | loss: 2.435438 | lrm: 0.19 | dt: 5068.67ms | tok/sec: 206,873 | bf16_mfu: 49.94 | epoch: 1 pq: 117 rg: 44 | total time: 433.46m | eta: 45.5m
step 05041/05568 (90.54%) | loss: 2.418410 | lrm: 0.19 | dt: 5060.47ms | tok/sec: 207,209 | bf16_mfu: 50.02 | epoch: 1 pq: 117 rg: 46 | total time: 433.54m | eta: 45.4m
step 05042/05568 (90.55%) | loss: 2.416364 | lrm: 0.19 | dt: 5064.85ms | tok/sec: 207,029 | bf16_mfu: 49.98 | epoch: 1 pq: 117 rg: 48 | total time: 433.63m | eta: 45.3m
step 05043/05568 (90.57%) | loss: 2.437940 | lrm: 0.19 | dt: 5068.29ms | tok/sec: 206,889 | bf16_mfu: 49.95 | epoch: 1 pq: 117 rg: 50 | total time: 433.71m | eta: 45.2m
step 05044/05568 (90.59%) | loss: 2.439399 | lrm: 0.19 | dt: 5066.40ms | tok/sec: 206,966 | bf16_mfu: 49.97 | epoch: 1 pq: 117 rg: 52 | total time: 433.79m | eta: 45.2m
step 05045/05568 (90.61%) | loss: 2.418631 | lrm: 0.19 | dt: 5076.58ms | tok/sec: 206,551 | bf16_mfu: 49.87 | epoch: 1 pq: 117 rg: 54 | total time: 433.88m | eta: 45.1m
step 05046/05568 (90.62%) | loss: 2.415616 | lrm: 0.19 | dt: 5074.06ms | tok/sec: 206,654 | bf16_mfu: 49.89 | epoch: 1 pq: 117 rg: 56 | total time: 433.96m | eta: 45.0m
step 05047/05568 (90.64%) | loss: 2.403836 | lrm: 0.19 | dt: 5071.20ms | tok/sec: 206,770 | bf16_mfu: 49.92 | epoch: 1 pq: 117 rg: 58 | total time: 434.05m | eta: 44.9m
step 05048/05568 (90.66%) | loss: 2.382881 | lrm: 0.19 | dt: 5075.80ms | tok/sec: 206,583 | bf16_mfu: 49.87 | epoch: 1 pq: 117 rg: 60 | total time: 434.13m | eta: 44.8m
step 05049/05568 (90.68%) | loss: 2.371351 | lrm: 0.19 | dt: 5069.52ms | tok/sec: 206,839 | bf16_mfu: 49.93 | epoch: 1 pq: 117 rg: 62 | total time: 434.22m | eta: 44.7m
step 05050/05568 (90.70%) | loss: 2.367959 | lrm: 0.19 | dt: 5066.88ms | tok/sec: 206,947 | bf16_mfu: 49.96 | epoch: 1 pq: 117 rg: 64 | total time: 434.30m | eta: 44.6m
step 05051/05568 (90.71%) | loss: 2.358403 | lrm: 0.19 | dt: 5064.86ms | tok/sec: 207,029 | bf16_mfu: 49.98 | epoch: 1 pq: 117 rg: 66 | total time: 434.39m | eta: 44.6m
step 05052/05568 (90.73%) | loss: 2.364511 | lrm: 0.19 | dt: 5066.92ms | tok/sec: 206,945 | bf16_mfu: 49.96 | epoch: 1 pq: 117 rg: 68 | total time: 434.47m | eta: 44.5m
step 05053/05568 (90.75%) | loss: 2.347584 | lrm: 0.19 | dt: 5073.13ms | tok/sec: 206,691 | bf16_mfu: 49.90 | epoch: 1 pq: 117 rg: 70 | total time: 434.55m | eta: 44.4m
step 05054/05568 (90.77%) | loss: 2.363677 | lrm: 0.18 | dt: 5061.93ms | tok/sec: 207,149 | bf16_mfu: 50.01 | epoch: 1 pq: 117 rg: 72 | total time: 434.64m | eta: 44.3m
step 05055/05568 (90.79%) | loss: 2.382592 | lrm: 0.18 | dt: 5078.02ms | tok/sec: 206,493 | bf16_mfu: 49.85 | epoch: 1 pq: 117 rg: 74 | total time: 434.72m | eta: 44.2m
step 05056/05568 (90.80%) | loss: 2.376161 | lrm: 0.18 | dt: 5494.99ms | tok/sec: 190,823 | bf16_mfu: 46.07 | epoch: 1 pq: 117 rg: 76 | total time: 434.82m | eta: 44.1m
step 05057/05568 (90.82%) | loss: 2.361718 | lrm: 0.18 | dt: 5069.35ms | tok/sec: 206,846 | bf16_mfu: 49.94 | epoch: 1 pq: 117 rg: 78 | total time: 434.90m | eta: 44.0m
step 05058/05568 (90.84%) | loss: 2.361555 | lrm: 0.18 | dt: 5067.76ms | tok/sec: 206,911 | bf16_mfu: 49.95 | epoch: 1 pq: 117 rg: 80 | total time: 434.98m | eta: 43.9m
step 05059/05568 (90.86%) | loss: 2.371652 | lrm: 0.18 | dt: 5065.59ms | tok/sec: 206,999 | bf16_mfu: 49.97 | epoch: 1 pq: 117 rg: 82 | total time: 435.07m | eta: 43.9m
step 05060/05568 (90.88%) | loss: 2.377656 | lrm: 0.18 | dt: 5072.14ms | tok/sec: 206,732 | bf16_mfu: 49.91 | epoch: 1 pq: 118 rg: 0 | total time: 435.15m | eta: 43.8m
step 05061/05568 (90.89%) | loss: 2.379832 | lrm: 0.18 | dt: 5068.16ms | tok/sec: 206,894 | bf16_mfu: 49.95 | epoch: 1 pq: 118 rg: 2 | total time: 435.24m | eta: 43.7m
step 05062/05568 (90.91%) | loss: 2.376674 | lrm: 0.18 | dt: 5074.77ms | tok/sec: 206,625 | bf16_mfu: 49.88 | epoch: 1 pq: 118 rg: 4 | total time: 435.32m | eta: 43.6m
step 05063/05568 (90.93%) | loss: 2.367097 | lrm: 0.18 | dt: 5076.06ms | tok/sec: 206,572 | bf16_mfu: 49.87 | epoch: 1 pq: 118 rg: 6 | total time: 435.41m | eta: 43.5m
step 05064/05568 (90.95%) | loss: 2.363231 | lrm: 0.18 | dt: 5071.53ms | tok/sec: 206,757 | bf16_mfu: 49.91 | epoch: 1 pq: 118 rg: 8 | total time: 435.49m | eta: 43.4m
step 05065/05568 (90.97%) | loss: 2.354799 | lrm: 0.18 | dt: 5074.90ms | tok/sec: 206,620 | bf16_mfu: 49.88 | epoch: 1 pq: 118 rg: 10 | total time: 435.58m | eta: 43.3m
step 05066/05568 (90.98%) | loss: 2.343949 | lrm: 0.18 | dt: 5080.75ms | tok/sec: 206,381 | bf16_mfu: 49.82 | epoch: 1 pq: 118 rg: 12 | total time: 435.66m | eta: 43.3m
step 05067/05568 (91.00%) | loss: 2.335748 | lrm: 0.18 | dt: 5070.77ms | tok/sec: 206,788 | bf16_mfu: 49.92 | epoch: 1 pq: 118 rg: 14 | total time: 435.75m | eta: 43.2m
step 05068/05568 (91.02%) | loss: 2.336712 | lrm: 0.18 | dt: 5080.90ms | tok/sec: 206,375 | bf16_mfu: 49.82 | epoch: 1 pq: 118 rg: 16 | total time: 435.83m | eta: 43.1m
step 05069/05568 (91.04%) | loss: 2.358706 | lrm: 0.18 | dt: 5070.94ms | tok/sec: 206,781 | bf16_mfu: 49.92 | epoch: 1 pq: 118 rg: 18 | total time: 435.91m | eta: 43.0m
step 05070/05568 (91.06%) | loss: 2.359547 | lrm: 0.18 | dt: 5091.28ms | tok/sec: 205,955 | bf16_mfu: 49.72 | epoch: 1 pq: 118 rg: 20 | total time: 436.00m | eta: 42.9m
step 05071/05568 (91.07%) | loss: 2.348823 | lrm: 0.18 | dt: 5045.38ms | tok/sec: 207,828 | bf16_mfu: 50.17 | epoch: 1 pq: 118 rg: 22 | total time: 436.08m | eta: 42.8m
step 05072/05568 (91.09%) | loss: 2.340010 | lrm: 0.18 | dt: 5147.02ms | tok/sec: 203,724 | bf16_mfu: 49.18 | epoch: 1 pq: 118 rg: 24 | total time: 436.17m | eta: 42.7m
step 05073/05568 (91.11%) | loss: 2.350909 | lrm: 0.18 | dt: 5061.12ms | tok/sec: 207,182 | bf16_mfu: 50.02 | epoch: 1 pq: 118 rg: 26 | total time: 436.25m | eta: 42.7m
step 05074/05568 (91.13%) | loss: 2.362751 | lrm: 0.18 | dt: 5069.97ms | tok/sec: 206,821 | bf16_mfu: 49.93 | epoch: 1 pq: 118 rg: 28 | total time: 436.34m | eta: 42.6m
step 05075/05568 (91.15%) | loss: 2.358788 | lrm: 0.18 | dt: 5056.85ms | tok/sec: 207,357 | bf16_mfu: 50.06 | epoch: 1 pq: 118 rg: 30 | total time: 436.42m | eta: 42.5m
step 05076/05568 (91.16%) | loss: 2.365959 | lrm: 0.18 | dt: 5049.30ms | tok/sec: 207,667 | bf16_mfu: 50.13 | epoch: 1 pq: 118 rg: 32 | total time: 436.51m | eta: 42.4m
step 05077/05568 (91.18%) | loss: 2.362023 | lrm: 0.18 | dt: 5055.12ms | tok/sec: 207,428 | bf16_mfu: 50.08 | epoch: 1 pq: 118 rg: 34 | total time: 436.59m | eta: 42.3m
step 05078/05568 (91.20%) | loss: 2.356890 | lrm: 0.18 | dt: 5060.85ms | tok/sec: 207,193 | bf16_mfu: 50.02 | epoch: 1 pq: 118 rg: 36 | total time: 436.67m | eta: 42.2m
step 05079/05568 (91.22%) | loss: 2.362740 | lrm: 0.18 | dt: 5066.70ms | tok/sec: 206,954 | bf16_mfu: 49.96 | epoch: 1 pq: 118 rg: 38 | total time: 436.76m | eta: 42.1m
step 05080/05568 (91.24%) | loss: 2.354628 | lrm: 0.18 | dt: 5065.72ms | tok/sec: 206,994 | bf16_mfu: 49.97 | epoch: 1 pq: 118 rg: 40 | total time: 436.84m | eta: 42.0m
step 05081/05568 (91.25%) | loss: 2.352476 | lrm: 0.18 | dt: 5061.89ms | tok/sec: 207,151 | bf16_mfu: 50.01 | epoch: 1 pq: 118 rg: 42 | total time: 436.93m | eta: 42.0m
step 05082/05568 (91.27%) | loss: 2.341559 | lrm: 0.18 | dt: 5064.80ms | tok/sec: 207,032 | bf16_mfu: 49.98 | epoch: 1 pq: 118 rg: 44 | total time: 437.01m | eta: 41.9m
step 05083/05568 (91.29%) | loss: 2.356110 | lrm: 0.18 | dt: 5057.55ms | tok/sec: 207,329 | bf16_mfu: 50.05 | epoch: 1 pq: 118 rg: 46 | total time: 437.10m | eta: 41.8m
step 05084/05568 (91.31%) | loss: 2.357241 | lrm: 0.18 | dt: 5061.47ms | tok/sec: 207,168 | bf16_mfu: 50.01 | epoch: 1 pq: 118 rg: 48 | total time: 437.18m | eta: 41.7m
step 05085/05568 (91.33%) | loss: 2.355244 | lrm: 0.18 | dt: 5066.63ms | tok/sec: 206,957 | bf16_mfu: 49.96 | epoch: 1 pq: 118 rg: 50 | total time: 437.27m | eta: 41.6m
step 05086/05568 (91.34%) | loss: 2.368093 | lrm: 0.18 | dt: 5069.97ms | tok/sec: 206,820 | bf16_mfu: 49.93 | epoch: 1 pq: 118 rg: 52 | total time: 437.35m | eta: 41.5m
step 05087/05568 (91.36%) | loss: 2.365244 | lrm: 0.18 | dt: 5057.91ms | tok/sec: 207,314 | bf16_mfu: 50.05 | epoch: 1 pq: 118 rg: 54 | total time: 437.43m | eta: 41.4m
step 05088/05568 (91.38%) | loss: 2.388266 | lrm: 0.18 | dt: 5058.29ms | tok/sec: 207,298 | bf16_mfu: 50.05 | epoch: 1 pq: 118 rg: 54 | total time: 437.52m | eta: 41.4m
step 05089/05568 (91.40%) | loss: 2.387688 | lrm: 0.18 | dt: 5059.43ms | tok/sec: 207,251 | bf16_mfu: 50.03 | epoch: 1 pq: 118 rg: 56 | total time: 437.60m | eta: 41.3m
step 05090/05568 (91.42%) | loss: 2.393175 | lrm: 0.18 | dt: 5055.66ms | tok/sec: 207,406 | bf16_mfu: 50.07 | epoch: 1 pq: 118 rg: 58 | total time: 437.69m | eta: 41.2m
step 05091/05568 (91.43%) | loss: 2.394111 | lrm: 0.18 | dt: 5063.97ms | tok/sec: 207,065 | bf16_mfu: 49.99 | epoch: 1 pq: 118 rg: 60 | total time: 437.77m | eta: 41.1m
step 05092/05568 (91.45%) | loss: 2.388702 | lrm: 0.17 | dt: 5061.71ms | tok/sec: 207,158 | bf16_mfu: 50.01 | epoch: 1 pq: 118 rg: 62 | total time: 437.86m | eta: 41.0m
step 05093/05568 (91.47%) | loss: 2.357771 | lrm: 0.17 | dt: 5059.33ms | tok/sec: 207,255 | bf16_mfu: 50.04 | epoch: 1 pq: 118 rg: 64 | total time: 437.94m | eta: 40.9m
step 05094/05568 (91.49%) | loss: 2.357611 | lrm: 0.17 | dt: 5060.88ms | tok/sec: 207,192 | bf16_mfu: 50.02 | epoch: 1 pq: 118 rg: 66 | total time: 438.02m | eta: 40.8m
step 05095/05568 (91.51%) | loss: 2.347139 | lrm: 0.17 | dt: 5057.35ms | tok/sec: 207,337 | bf16_mfu: 50.05 | epoch: 1 pq: 118 rg: 68 | total time: 438.11m | eta: 40.8m
step 05096/05568 (91.52%) | loss: 2.352581 | lrm: 0.17 | dt: 5053.14ms | tok/sec: 207,509 | bf16_mfu: 50.10 | epoch: 1 pq: 118 rg: 70 | total time: 438.19m | eta: 40.7m
step 05097/05568 (91.54%) | loss: 2.367098 | lrm: 0.17 | dt: 5055.12ms | tok/sec: 207,428 | bf16_mfu: 50.08 | epoch: 1 pq: 118 rg: 72 | total time: 438.28m | eta: 40.6m
step 05098/05568 (91.56%) | loss: 2.357537 | lrm: 0.17 | dt: 5057.88ms | tok/sec: 207,315 | bf16_mfu: 50.05 | epoch: 1 pq: 118 rg: 74 | total time: 438.36m | eta: 40.5m
step 05099/05568 (91.58%) | loss: 2.368107 | lrm: 0.17 | dt: 5722.95ms | tok/sec: 183,222 | bf16_mfu: 44.23 | epoch: 1 pq: 118 rg: 76 | total time: 438.46m | eta: 40.4m
step 05100/05568 (91.59%) | loss: 2.364097 | lrm: 0.17 | dt: 5800.54ms | tok/sec: 180,771 | bf16_mfu: 43.64 | epoch: 1 pq: 118 rg: 78 | total time: 438.55m | eta: 40.3m
step 05101/05568 (91.61%) | loss: 2.361536 | lrm: 0.17 | dt: 5049.22ms | tok/sec: 207,671 | bf16_mfu: 50.14 | epoch: 1 pq: 118 rg: 80 | total time: 438.64m | eta: 40.2m
step 05102/05568 (91.63%) | loss: 2.364368 | lrm: 0.17 | dt: 5067.52ms | tok/sec: 206,920 | bf16_mfu: 49.95 | epoch: 1 pq: 118 rg: 82 | total time: 438.72m | eta: 40.2m
step 05103/05568 (91.65%) | loss: 2.375823 | lrm: 0.17 | dt: 5269.10ms | tok/sec: 199,004 | bf16_mfu: 48.04 | epoch: 1 pq: 119 rg: 0 | total time: 438.81m | eta: 40.1m
step 05104/05568 (91.67%) | loss: 2.367826 | lrm: 0.17 | dt: 5025.41ms | tok/sec: 208,654 | bf16_mfu: 50.37 | epoch: 1 pq: 119 rg: 2 | total time: 438.89m | eta: 40.0m
step 05105/05568 (91.68%) | loss: 2.364677 | lrm: 0.17 | dt: 5053.31ms | tok/sec: 207,503 | bf16_mfu: 50.09 | epoch: 1 pq: 119 rg: 4 | total time: 438.98m | eta: 39.9m
step 05106/05568 (91.70%) | loss: 2.370640 | lrm: 0.17 | dt: 5053.56ms | tok/sec: 207,492 | bf16_mfu: 50.09 | epoch: 1 pq: 119 rg: 6 | total time: 439.06m | eta: 39.8m
step 05107/05568 (91.72%) | loss: 2.360037 | lrm: 0.17 | dt: 5065.58ms | tok/sec: 207,000 | bf16_mfu: 49.97 | epoch: 1 pq: 119 rg: 8 | total time: 439.15m | eta: 39.7m
step 05108/05568 (91.74%) | loss: 2.361522 | lrm: 0.17 | dt: 5062.27ms | tok/sec: 207,135 | bf16_mfu: 50.01 | epoch: 1 pq: 119 rg: 10 | total time: 439.23m | eta: 39.6m
step 05109/05568 (91.76%) | loss: 2.373169 | lrm: 0.17 | dt: 5065.26ms | tok/sec: 207,013 | bf16_mfu: 49.98 | epoch: 1 pq: 119 rg: 12 | total time: 439.32m | eta: 39.5m
step 05110/05568 (91.77%) | loss: 2.379729 | lrm: 0.17 | dt: 5061.64ms | tok/sec: 207,161 | bf16_mfu: 50.01 | epoch: 1 pq: 119 rg: 14 | total time: 439.40m | eta: 39.5m
step 05111/05568 (91.79%) | loss: 2.374340 | lrm: 0.17 | dt: 5056.81ms | tok/sec: 207,359 | bf16_mfu: 50.06 | epoch: 1 pq: 119 rg: 16 | total time: 439.48m | eta: 39.4m
step 05112/05568 (91.81%) | loss: 2.362986 | lrm: 0.17 | dt: 5059.58ms | tok/sec: 207,245 | bf16_mfu: 50.03 | epoch: 1 pq: 119 rg: 18 | total time: 439.57m | eta: 39.3m
step 05113/05568 (91.83%) | loss: 2.372549 | lrm: 0.17 | dt: 5056.59ms | tok/sec: 207,368 | bf16_mfu: 50.06 | epoch: 1 pq: 119 rg: 20 | total time: 439.65m | eta: 39.2m
step 05114/05568 (91.85%) | loss: 2.383245 | lrm: 0.17 | dt: 5054.94ms | tok/sec: 207,435 | bf16_mfu: 50.08 | epoch: 1 pq: 119 rg: 22 | total time: 439.74m | eta: 39.1m
step 05115/05568 (91.86%) | loss: 2.383132 | lrm: 0.17 | dt: 5053.70ms | tok/sec: 207,486 | bf16_mfu: 50.09 | epoch: 1 pq: 119 rg: 24 | total time: 439.82m | eta: 39.0m
step 05116/05568 (91.88%) | loss: 2.380076 | lrm: 0.17 | dt: 5053.21ms | tok/sec: 207,506 | bf16_mfu: 50.10 | epoch: 1 pq: 119 rg: 26 | total time: 439.91m | eta: 38.9m
step 05117/05568 (91.90%) | loss: 2.393964 | lrm: 0.17 | dt: 5058.88ms | tok/sec: 207,274 | bf16_mfu: 50.04 | epoch: 1 pq: 119 rg: 28 | total time: 439.99m | eta: 38.9m
step 05118/05568 (91.92%) | loss: 2.391940 | lrm: 0.17 | dt: 5061.85ms | tok/sec: 207,152 | bf16_mfu: 50.01 | epoch: 1 pq: 119 rg: 30 | total time: 440.07m | eta: 38.8m
step 05119/05568 (91.94%) | loss: 2.384671 | lrm: 0.17 | dt: 5063.32ms | tok/sec: 207,092 | bf16_mfu: 50.00 | epoch: 1 pq: 119 rg: 32 | total time: 440.16m | eta: 38.7m
step 05120/05568 (91.95%) | loss: 2.394566 | lrm: 0.17 | dt: 5059.58ms | tok/sec: 207,245 | bf16_mfu: 50.03 | epoch: 1 pq: 119 rg: 34 | total time: 440.24m | eta: 38.6m
step 05121/05568 (91.97%) | loss: 2.388199 | lrm: 0.17 | dt: 5054.26ms | tok/sec: 207,463 | bf16_mfu: 50.09 | epoch: 1 pq: 119 rg: 36 | total time: 440.33m | eta: 38.5m
step 05122/05568 (91.99%) | loss: 2.388407 | lrm: 0.17 | dt: 5057.96ms | tok/sec: 207,311 | bf16_mfu: 50.05 | epoch: 1 pq: 119 rg: 38 | total time: 440.41m | eta: 38.4m
step 05123/05568 (92.01%) | loss: 2.389251 | lrm: 0.17 | dt: 5058.24ms | tok/sec: 207,300 | bf16_mfu: 50.05 | epoch: 1 pq: 119 rg: 40 | total time: 440.50m | eta: 38.3m
step 05124/05568 (92.03%) | loss: 2.360468 | lrm: 0.17 | dt: 5050.63ms | tok/sec: 207,612 | bf16_mfu: 50.12 | epoch: 1 pq: 119 rg: 42 | total time: 440.58m | eta: 38.3m
step 05125/05568 (92.04%) | loss: 2.367976 | lrm: 0.17 | dt: 5055.57ms | tok/sec: 207,410 | bf16_mfu: 50.07 | epoch: 1 pq: 119 rg: 42 | total time: 440.66m | eta: 38.2m
step 05126/05568 (92.06%) | loss: 2.373141 | lrm: 0.17 | dt: 5058.52ms | tok/sec: 207,289 | bf16_mfu: 50.04 | epoch: 1 pq: 119 rg: 44 | total time: 440.75m | eta: 38.1m
step 05127/05568 (92.08%) | loss: 2.374396 | lrm: 0.17 | dt: 5059.06ms | tok/sec: 207,267 | bf16_mfu: 50.04 | epoch: 1 pq: 119 rg: 46 | total time: 440.83m | eta: 38.0m
step 05128/05568 (92.10%) | loss: 2.357787 | lrm: 0.17 | dt: 5061.77ms | tok/sec: 207,156 | bf16_mfu: 50.01 | epoch: 1 pq: 119 rg: 48 | total time: 440.92m | eta: 37.9m
step 05129/05568 (92.12%) | loss: 2.353726 | lrm: 0.17 | dt: 6881.91ms | tok/sec: 152,366 | bf16_mfu: 36.78 | epoch: 1 pq: 119 rg: 50 | total time: 441.03m | eta: 37.8m
step 05130/05568 (92.13%) | loss: 2.335399 | lrm: 0.16 | dt: 5043.39ms | tok/sec: 207,910 | bf16_mfu: 50.19 | epoch: 1 pq: 119 rg: 52 | total time: 441.12m | eta: 37.7m
step 05131/05568 (92.15%) | loss: 2.343342 | lrm: 0.16 | dt: 5069.60ms | tok/sec: 206,836 | bf16_mfu: 49.93 | epoch: 1 pq: 119 rg: 54 | total time: 441.20m | eta: 37.6m
